TransactionID,CustomerID,Gender,Age,City,ProductCategory,Quantity,Price,PurchaseDate,PaymentMode,TotalAmount
T00658,C1282,Female,53,Bengaluru,Fashion,1,1523,2023-03-28,Wallet,1523
T00659,C2524,Male,45,Lucknow,Fashion,5,3402,2023-10-28,Cash,17010
T00660,C5820,Female,55,Jaipur,Fashion,1,2706,2023-07-07,Wallet,2706
T00661,C4630,Female,48,Bengaluru,Beauty,2,4337,2023-09-22,Cash,8674
T00662,C7625,Female,50,Pune,Beauty,2,1397,2023-01-08,Card,2794
T00663,C4986,Other,67,Pune,Books,3,3683,2023-12-07,UPI,11049
T00664,C6016,Other,29,Kolkata,Groceries,5,1992,2023-07-26,Card,9960
T00665,C7046,Other,62,Ahmedabad,Books,5,915,2023-08-02,Card,4575
T00666,C8753,Female,55,Mumbai,Furniture,5,1134,2023-12-08,UPI,5670
T00667,C9698,Other,29,Bengaluru,Furniture,5,4230,2023-12-09,Cash,21150
T00668,C6632,Male,64,Ahmedabad,Groceries,4,1069,2023-02-01,Cash,4276
T00669,C7971,Female,70,Lucknow,Books,4,4826,2023-02-03,Cash,19304
T00670,C6419,Female,26,Hyderabad,Books,2,3311,2023-04-09,Wallet,6622
T00671,C6764,Female,24,Ahmedabad,Electronics,4,2231,2023-09-14,Cash,8924
T00672,C8434,Female,42,Delhi,Beauty,1,4629,2023-03-17,Card,4629
T00673,C5438,Female,60,Chennai,Fashion,5,1402,2023-05-17,UPI,7010
T00674,C6023,Male,56,Kolkata,Books,4,2741,2023-02-12,UPI,10964
T00675,C5118,Other,56,Bengaluru,Furniture,2,1769,2023-03-30,Cash,3538
T00676,C4777,Male,38,Delhi,Groceries,4,863,2023-08-16,Card,3452
T00677,C2976,Other,50,Delhi,Books,1,864,2023-01-23,Cash,864
T00678,C4155,Other,42,Delhi,Groceries,3,310,2023-05-22,Card,930
T00679,C6169,Male,44,Ahmedabad,Beauty,5,3683,2023-11-08,Cash,18415
T00680,C2958,Other,56,Kolkata,Fashion,4,194,2023-04-12,Wallet,776
T00681,C9779,Other,62,Delhi,Groceries,3,4960,2023-12-19,Cash,14880
T00682,C4033,Male,66,Jaipur,Beauty,1,1353,2023-09-16,Cash,1353
T00683,C4138,Other,33,Pune,Sports,2,327,2023-07-29,Wallet,654
T00684,C4545,Female,35,Jaipur,Fashion,1,4553,2023-03-30,Cash,4553
T00685,C8933,Other,43,Lucknow,Furniture,5,745,2023-11-22,Card,3725
T00686,C5530,Male,39,Bengaluru,Fashion,2,4784,2023-01-02,Cash,9568
T00687,C9595,Female,36,Pune,Electronics,1,3232,2023-06-09,Cash,3232
T00688,C5636,Female,46,Jaipur,Fashion,5,307,2023-05-21,Cash,1535
T00689,C2647,Other,69,Pune,Fashion,4,1169,2023-10-15,Wallet,4676
T00690,C4180,Male,26,Mumbai,Electronics,1,3816,2023-06-29,Wallet,3816
T00691,C5853,Female,26,Bengaluru,Fashion,2,3033,2023-03-02,UPI,6066
T00692,C4727,Other,44,Kolkata,Books,2,1628,2023-06-24,Wallet,3256
T00693,C6912,Female,56,Lucknow,Books,1,2063,2023-08-27,Wallet,2063
T00694,C3939,Male,62,Bengaluru,Groceries,4,1916,2023-10-18,Card,7664
T00695,C5952,Other,65,Bengaluru,Furniture,3,2532,2023-12-23,Wallet,7596
T00696,C1231,Female,50,Bengaluru,Furniture,2,1687,2023-02-14,UPI,3374
T00697,C9751,Male,37,Bengaluru,Sports,2,4486,2023-10-17,UPI,8972
T00698,C3073,Female,62,Mumbai,Furniture,3,2109,2023-08-26,Wallet,6327
T00699,C5494,Other,53,Pune,Furniture,5,3197,2023-02-15,Wallet,15985
T00700,C1745,Male,38,Chennai,Beauty,1,2233,2023-03-01,Card,2233
T00701,C1893,Other,63,Chennai,Electronics,4,523,2023-02-16,Wallet,2092
T00702,C5786,Female,65,Ahmedabad,Fashion,1,2352,2023-04-04,UPI,2352
T00703,C3068,Female,53,Chennai,Fashion,3,779,2023-02-14,Card,2337
T00704,C9042,Male,58,Bengaluru,Groceries,5,1277,2023-04-06,Card,6385
T00705,C2680,Female,31,Delhi,Fashion,1,289,2023-06-12,UPI,289
T00706,C1200,Other,30,Bengaluru,Electronics,2,4846,2023-10-30,Card,9692
T00707,C5658,Female,31,Hyderabad,Groceries,3,947,2023-11-17,Wallet,2841
T00708,C8690,Other,57,Mumbai,Books,4,1008,2023-01-11,UPI,4032
T00709,C8843,Female,63,Lucknow,Books,4,3861,2023-03-28,Card,15444
T00710,C8216,Other,36,Chennai,Groceries,2,4981,2023-01-06,UPI,9962
T00711,C6582,Other,61,Mumbai,Beauty,1,1105,2023-04-22,Cash,1105
T00712,C4020,Other,40,Ahmedabad,Sports,2,977,2023-11-23,Wallet,1954
T00713,C1841,Female,61,Ahmedabad,Fashion,5,1261,2023-07-11,UPI,6305
T00714,C5136,Other,26,Ahmedabad,Beauty,4,2413,2023-08-24,Card,9652
T00715,C8827,Male,63,Jaipur,Books,4,2246,2023-02-11,Cash,8984
T00716,C2869,Female,59,Mumbai,Electronics,1,1579,2023-05-07,Wallet,1579
T00717,C2070,Other,29,Lucknow,Beauty,4,860,2023-06-07,Wallet,3440
T00718,C7565,Other,50,Ahmedabad,Furniture,2,733,2023-12-15,Card,1466
T00719,C9056,Other,52,Hyderabad,Books,2,4148,2023-11-25,Wallet,8296
T00720,C2213,Other,62,Hyderabad,Electronics,2,3060,2023-04-08,Card,6120
T00721,C1878,Male,58,Lucknow,Electronics,3,1803,2023-03-09,UPI,5409
T00722,C3485,Male,38,Ahmedabad,Books,4,3301,2023-06-08,Card,13204
T00723,C3444,Male,63,Ahmedabad,Electronics,4,924,2023-01-28,Wallet,3696
T00724,C5978,Other,25,Pune,Groceries,2,4122,2023-07-14,Wallet,8244
T00725,C2395,Other,66,Ahmedabad,Sports,5,279,2023-12-28,Wallet,1395
T00726,C5066,Female,40,Delhi,Groceries,5,3489,2023-05-27,Wallet,17445
T00727,C2940,Male,53,Lucknow,Books,3,702,2023-04-02,Wallet,2106
T00728,C7818,Other,48,Lucknow,Electronics,5,4085,2023-05-23,Wallet,20425
T00729,C4697,Other,55,Mumbai,Furniture,2,725,2023-03-13,Wallet,1450
T00730,C9561,Male,54,Hyderabad,Groceries,5,1822,2023-10-17,Wallet,9110
T00731,C7232,Other,60,Jaipur,Beauty,4,3539,2023-06-11,UPI,14156
T00732,C8381,Other,63,Chennai,Beauty,3,3174,2023-07-31,UPI,9522
T00733,C8253,Other,44,Lucknow,Electronics,2,2668,2023-04-26,UPI,5336
T00734,C5871,Other,61,Jaipur,Furniture,1,3793,2023-04-07,Wallet,3793
T00735,C8025,Female,65,Hyderabad,Books,2,1419,2023-05-20,Card,2838
T00736,C6003,Female,52,Mumbai,Beauty,4,1572,2023-04-13,Card,6288
T00737,C1986,Female,36,Bengaluru,Books,1,2547,2023-04-01,Card,2547
T00738,C2625,Male,45,Bengaluru,Fashion,4,183,2023-06-01,Card,732
T00739,C4404,Male,69,Mumbai,Fashion,5,1563,2023-05-13,Card,7815
T00740,C4457,Male,18,Kolkata,Electronics,2,4747,2023-12-24,Card,9494
T00741,C5335,Female,51,Mumbai,Sports,5,357,2023-08-14,UPI,1785
T00742,C2330,Male,24,Bengaluru,Beauty,3,1060,2023-05-16,Wallet,3180
T00743,C3573,Other,19,Mumbai,Sports,5,2908,2023-02-17,Wallet,14540
T00744,C4929,Other,42,Lucknow,Electronics,4,2940,2023-09-08,UPI,11760
T00745,C3847,Other,27,Lucknow,Sports,4,4064,2023-07-01,UPI,16256
T00746,C2229,Other,21,Chennai,Beauty,4,4576,2023-10-24,Card,18304
T00747,C3564,Other,60,Kolkata,Books,5,141,2023-07-06,Wallet,705
T00748,C1043,Other,21,Delhi,Sports,1,1397,2023-06-28,Card,1397
T00749,C7693,Other,30,Mumbai,Books,1,4374,2023-11-25,Wallet,4374
T00750,C8381,Male,35,Delhi,Sports,3,2184,2023-09-25,Cash,6552
T00751,C8699,Female,66,Pune,Groceries,4,1096,2023-08-19,Wallet,4384
T00752,C5771,Female,68,Bengaluru,Furniture,3,1679,2023-11-20,UPI,5037
T00753,C1534,Female,28,Bengaluru,Electronics,3,342,2023-12-18,Wallet,1026
T00754,C4792,Female,36,Chennai,Fashion,4,4490,2023-03-29,Cash,17960
T00755,C5720,Other,61,Lucknow,Sports,5,288,2023-01-19,Card,1440
T00756,C5632,Other,34,Lucknow,Electronics,2,4343,2023-10-27,Card,8686
T00757,C8438,Other,27,Lucknow,Books,4,4292,2023-07-17,UPI,17168
T00758,C2166,Other,21,Jaipur,Books,2,1348,2023-03-21,Card,2696
T00759,C4824,Male,62,Bengaluru,Groceries,2,1871,2023-10-03,Wallet,3742
T00760,C5334,Female,68,Ahmedabad,Groceries,5,3089,2023-10-19,Wallet,15445
T00761,C4241,Male,36,Lucknow,Books,4,1040,2023-04-18,Card,4160
T00762,C7965,Female,31,Kolkata,Sports,4,1877,2023-12-26,Wallet,7508
T00763,C2880,Male,66,Mumbai,Beauty,4,341,2023-08-11,Cash,1364
T00764,C9922,Female,52,Delhi,Furniture,2,2783,2023-06-27,Card,5566
T00765,C4683,Female,20,Chennai,Books,5,1235,2023-11-27,Wallet,6175
T00766,C3441,Male,40,Kolkata,Beauty,1,1900,2023-12-16,Card,1900
T00767,C5352,Male,70,Kolkata,Beauty,4,783,2023-05-28,UPI,3132
T00768,C3330,Other,46,Pune,Fashion,1,1136,2023-04-17,Card,1136
T00769,C2169,Male,24,Delhi,Furniture,2,2292,2023-06-25,Wallet,4584
T00770,C1977,Female,57,Pune,Fashion,2,2341,2023-12-25,Card,4682
T00771,C3718,Female,61,Jaipur,Fashion,3,4045,2023-09-15,Card,12135
T00772,C6039,Female,65,Delhi,Electronics,5,1732,2023-10-10,Wallet,8660
T00773,C5728,Female,53,Chennai,Fashion,3,853,2023-05-18,UPI,2559
T00774,C8195,Male,32,Ahmedabad,Fashion,1,2955,2023-02-16,Wallet,2955
T00775,C3037,Other,65,Bengaluru,Groceries,2,4617,2023-09-20,Card,9234
T00776,C8679,Female,59,Delhi,Furniture,4,2511,2023-04-18,Card,10044
T00777,C5982,Female,53,Chennai,Furniture,4,3926,2023-05-13,Wallet,15704
T00778,C7594,Female,42,Kolkata,Groceries,5,4161,2023-04-22,UPI,20805
T00779,C5460,Male,33,Jaipur,Books,1,3672,2023-08-28,Cash,3672
T00780,C9199,Female,50,Pune,Sports,3,4299,2023-05-14,Cash,12897
T00781,C9847,Other,68,Jaipur,Electronics,1,3376,2023-01-17,Cash,3376
T00782,C9090,Other,68,Hyderabad,Furniture,1,1681,2023-03-01,Cash,1681
T00783,C8172,Female,69,Hyderabad,Sports,5,2148,2023-09-22,Cash,10740
T00784,C2317,Female,62,Lucknow,Groceries,3,1516,2023-12-04,Cash,4548
T00785,C1653,Male,36,Mumbai,Beauty,4,1721,2023-11-20,Cash,6884
T00786,C8078,Female,62,Delhi,Electronics,4,2402,2023-04-06,UPI,9608
T00787,C6280,Male,60,Lucknow,Groceries,2,3318,2023-09-01,Cash,6636
T00788,C5102,Other,21,Jaipur,Sports,3,942,2023-03-13,UPI,2826
T00789,C1423,Male,42,Delhi,Furniture,2,4881,2023-08-28,UPI,9762
T00790,C2496,Male,42,Ahmedabad,Furniture,5,4913,2023-10-28,Card,24565
T00791,C4750,Female,44,Lucknow,Beauty,1,2652,2023-06-15,Card,2652
T00792,C1339,Other,68,Chennai,Fashion,4,1457,2023-07-10,Card,5828
T00793,C5415,Male,61,Pune,Groceries,1,1786,2023-10-16,UPI,1786
T00794,C1659,Other,38,Lucknow,Books,1,4096,2023-07-13,Cash,4096
T00795,C3870,Male,53,Kolkata,Fashion,4,3650,2023-12-04,UPI,14600
T00796,C8708,Other,21,Chennai,Groceries,4,3754,2023-10-29,UPI,15016
T00797,C9502,Male,18,Jaipur,Furniture,3,3571,2023-01-18,Wallet,10713
T00798,C8245,Other,65,Lucknow,Beauty,4,4985,2023-06-15,Wallet,19940
T00799,C5557,Male,34,Lucknow,Groceries,2,2325,2023-12-26,UPI,4650
T00800,C3973,Other,30,Kolkata,Books,4,2711,2023-02-23,Card,10844
T00801,C8141,Male,57,Bengaluru,Groceries,1,981,2023-11-19,UPI,981
T00802,C9056,Female,67,Lucknow,Electronics,1,3237,2023-07-03,UPI,3237
T00803,C2494,Other,46,Lucknow,Beauty,3,3616,2023-01-05,Cash,10848
T00804,C8700,Female,32,Ahmedabad,Sports,1,1736,2023-03-23,Card,1736
T00805,C6700,Female,58,Jaipur,Electronics,2,4746,2023-08-04,Card,9492
T00806,C7690,Male,63,Ahmedabad,Books,3,2991,2023-09-01,Card,8973
T00807,C6460,Female,63,Ahmedabad,Beauty,4,3163,2023-06-21,Wallet,12652
T00808,C6260,Other,59,Bengaluru,Beauty,4,626,2023-06-22,Cash,2504
T00809,C2713,Male,41,Lucknow,Books,4,3781,2023-11-28,Wallet,15124
T00810,C3634,Male,66,Hyderabad,Electronics,1,1470,2023-02-21,Card,1470
T00811,C6403,Other,55,Chennai,Beauty,1,376,2023-04-06,Wallet,376
T00812,C7744,Other,52,Hyderabad,Books,5,4289,2023-07-03,UPI,21445
T00813,C9117,Female,65,Mumbai,Beauty,2,2173,2023-06-06,Card,4346
T00814,C5722,Female,56,Delhi,Fashion,4,4907,2023-03-25,Cash,19628
T00815,C7561,Male,30,Mumbai,Groceries,2,3457,2023-08-28,Card,6914
T00816,C1601,Other,67,Ahmedabad,Sports,4,2504,2023-10-07,Wallet,10016
T00817,C8451,Other,64,Delhi,Furniture,3,4445,2023-04-06,Cash,13335
T00818,C2442,Male,30,Hyderabad,Groceries,2,2985,2023-01-12,Cash,5970
T00819,C6153,Female,36,Lucknow,Beauty,2,3362,2023-08-13,Card,6724
T00820,C5135,Other,46,Pune,Beauty,1,345,2023-11-12,Wallet,345
T00821,C6296,Female,29,Pune,Groceries,5,1039,2023-08-22,Wallet,5195
T00822,C2899,Female,61,Mumbai,Books,1,1573,2023-10-31,Wallet,1573
T00823,C7622,Male,22,Kolkata,Beauty,2,2743,2023-10-22,Wallet,5486
T00824,C9431,Other,29,Kolkata,Electronics,3,3617,2023-12-22,Card,10851
T00825,C1018,Male,29,Jaipur,Sports,1,1623,2023-08-11,Cash,1623
T00826,C9889,Male,65,Hyderabad,Books,5,3030,2023-07-24,UPI,15150
T00827,C8569,Female,50,Mumbai,Fashion,4,2109,2023-08-31,Wallet,8436
T00828,C7770,Other,25,Hyderabad,Books,2,695,2023-05-05,Card,1390
T00829,C1888,Male,42,Chennai,Furniture,1,1862,2023-05-10,Wallet,1862
T00830,C4073,Other,20,Chennai,Furniture,1,3144,2023-07-11,Cash,3144
T00831,C9494,Male,45,Delhi,Electronics,3,3147,2023-11-04,Wallet,9441
T00832,C6927,Other,35,Chennai,Furniture,2,1288,2023-06-22,UPI,2576
T00833,C9167,Male,53,Chennai,Groceries,4,2675,2023-09-05,UPI,10700
T00834,C8242,Female,34,Jaipur,Groceries,3,1101,2023-12-14,Cash,3303
T00835,C1845,Female,26,Jaipur,Electronics,2,178,2023-07-25,UPI,356
T00836,C4335,Male,28,Kolkata,Books,2,2709,2023-06-03,Cash,5418
T00837,C5375,Female,55,Mumbai,Books,1,189,2023-01-21,Card,189
T00838,C9998,Male,34,Delhi,Fashion,5,2794,2023-04-30,Card,13970
T00839,C3146,Female,18,Kolkata,Groceries,2,1851,2023-09-17,UPI,3702
T00840,C5719,Other,39,Kolkata,Fashion,4,3912,2023-02-25,Wallet,15648
T00841,C8178,Female,47,Pune,Books,1,4748,2023-08-04,Card,4748
T00842,C8941,Other,63,Lucknow,Fashion,5,2734,2023-08-07,Cash,13670
T00843,C2989,Other,27,Lucknow,Furniture,1,2005,2023-05-18,Card,2005
T00844,C1472,Female,20,Mumbai,Beauty,4,4700,2023-10-23,UPI,18800
T00845,C4920,Other,27,Bengaluru,Groceries,3,642,2023-07-25,UPI,1926
T00846,C3594,Female,38,Hyderabad,Books,4,3258,2023-10-31,Cash,13032
T00847,C6091,Other,56,Kolkata,Books,1,2423,2023-01-15,UPI,2423
T00848,C1224,Female,21,Kolkata,Beauty,5,1838,2023-03-25,Wallet,9190
T00849,C7684,Other,67,Ahmedabad,Furniture,1,4419,2023-09-20,Cash,4419
T00850,C2527,Male,58,Ahmedabad,Books,1,1881,2023-03-27,Wallet,1881
T00851,C4681,Female,57,Mumbai,Electronics,4,943,2023-06-03,Card,3772
T00852,C2858,Female,60,Bengaluru,Groceries,2,4695,2023-11-02,UPI,9390
T00853,C8560,Female,37,Ahmedabad,Books,2,2377,2023-12-24,UPI,4754
T00854,C2924,Other,49,Bengaluru,Electronics,3,712,2023-09-26,Card,2136
T00855,C3522,Male,68,Ahmedabad,Books,2,4801,2023-04-12,UPI,9602
T00856,C9165,Other,54,Jaipur,Books,2,3554,2023-10-18,Cash,7108
T00857,C5781,Other,53,Kolkata,Furniture,1,3665,2023-03-13,Wallet,3665
T00858,C9337,Female,40,Ahmedabad,Furniture,1,2703,2023-03-08,UPI,2703
T00859,C5479,Other,22,Pune,Beauty,4,2722,2023-12-06,Card,10888
T00860,C7807,Other,68,Mumbai,Furniture,1,1723,2023-06-20,Cash,1723
T00861,C8905,Male,63,Jaipur,Books,1,1714,2023-01-28,Card,1714
T00862,C8736,Other,38,Chennai,Groceries,3,506,2023-02-16,UPI,1518
T00863,C4993,Male,51,Lucknow,Beauty,2,4146,2023-06-08,UPI,8292
T00864,C8483,Female,32,Kolkata,Furniture,1,4184,2023-03-14,Wallet,4184
T00865,C3369,Male,29,Jaipur,Books,2,483,2023-06-27,Wallet,966
T00866,C7284,Male,51,Jaipur,Electronics,1,2348,2023-08-23,UPI,2348
T00867,C4122,Female,22,Mumbai,Books,2,3550,2023-07-22,Cash,7100
T00868,C9327,Male,68,Hyderabad,Fashion,2,1076,2023-03-26,UPI,2152
T00869,C3236,Male,50,Lucknow,Beauty,1,1116,2023-08-24,Wallet,1116
T00870,C2143,Female,28,Kolkata,Groceries,4,3809,2023-01-01,Cash,15236
T00871,C5526,Other,44,Kolkata,Sports,5,1501,2023-12-04,UPI,7505
T00872,C7798,Male,52,Delhi,Electronics,1,2777,2023-03-17,Cash,2777
T00873,C6568,Other,52,Bengaluru,Groceries,3,4942,2023-04-13,Card,14826
T00874,C9318,Female,43,Chennai,Furniture,3,3236,2023-03-30,Cash,9708
T00875,C5377,Female,23,Mumbai,Sports,5,2036,2023-06-04,Cash,10180
T00876,C1042,Other,40,Kolkata,Beauty,2,4821,2023-06-07,UPI,9642
T00877,C5634,Male,32,Pune,Books,5,274,2023-02-11,Wallet,1370
T00878,C5891,Other,31,Jaipur,Sports,2,2435,2023-04-05,Card,4870
T00879,C9022,Female,60,Bengaluru,Beauty,5,246,2023-05-01,Wallet,1230
T00880,C3434,Female,39,Lucknow,Groceries,4,4816,2023-04-15,Wallet,19264
T00881,C8316,Male,39,Lucknow,Furniture,4,138,2023-08-12,Wallet,552
T00882,C9824,Female,41,Pune,Beauty,1,3882,2023-02-16,Cash,3882
T00883,C8935,Other,36,Bengaluru,Electronics,2,2429,2023-05-06,UPI,4858
T00884,C6654,Other,31,Lucknow,Books,2,1173,2023-03-20,Wallet,2346
T00885,C6446,Other,66,Delhi,Electronics,1,3399,2023-12-17,UPI,3399
T00886,C9903,Other,57,Chennai,Beauty,3,403,2023-10-12,UPI,1209
T00887,C7180,Male,51,Kolkata,Beauty,3,4470,2023-07-11,Wallet,13410
T00888,C8460,Other,48,Mumbai,Fashion,2,4421,2023-01-03,Wallet,8842
T00889,C6272,Male,53,Chennai,Beauty,1,420,2023-09-02,UPI,420
T00890,C4090,Female,70,Pune,Furniture,4,2863,2023-03-23,Card,11452
T00891,C4912,Female,66,Delhi,Books,3,233,2023-06-26,UPI,699
T00892,C7274,Male,59,Ahmedabad,Beauty,1,668,2023-02-21,UPI,668
T00893,C4826,Male,18,Hyderabad,Fashion,4,3949,2023-08-30,Card,15796
T00894,C7730,Female,25,Kolkata,Electronics,2,879,2023-10-09,Wallet,1758
T00895,C1715,Female,60,Ahmedabad,Furniture,4,3500,2023-12-18,UPI,14000
T00896,C6213,Other,40,Chennai,Fashion,2,2565,2023-07-21,UPI,5130
T00897,C8749,Male,46,Hyderabad,Beauty,1,2350,2023-12-24,Cash,2350
T00898,C7246,Female,33,Jaipur,Groceries,3,2698,2023-04-19,Wallet,8094
T00899,C7325,Male,59,Chennai,Groceries,5,2932,2023-08-30,Cash,14660
T00900,C3492,Female,57,Bengaluru,Sports,3,3379,2023-12-09,UPI,10137
T00901,C9115,Male,57,Delhi,Electronics,1,753,2023-07-12,Cash,753
T00902,C1606,Male,33,Kolkata,Electronics,1,4658,2023-08-26,Cash,4658
T00903,C3068,Female,20,Mumbai,Fashion,2,2665,2023-12-28,Card,5330
T00904,C9229,Other,61,Hyderabad,Fashion,4,4145,2023-05-05,Cash,16580
T00905,C6439,Other,38,Delhi,Sports,3,485,2023-02-19,Card,1455
T00906,C2644,Other,42,Ahmedabad,Beauty,5,3322,2023-07-18,Cash,16610
T00907,C8213,Female,68,Jaipur,Books,4,2544,2023-03-07,Card,10176
T00908,C2633,Female,25,Mumbai,Books,1,3823,2023-06-12,UPI,3823
T00909,C9617,Other,42,Ahmedabad,Beauty,5,4141,2023-03-10,Cash,20705
T00910,C8486,Female,34,Jaipur,Books,5,1094,2023-07-24,Card,5470
T00911,C1251,Female,52,Bengaluru,Fashion,2,3163,2023-06-17,Card,6326
T00912,C3361,Other,64,Hyderabad,Books,3,941,2023-05-25,Cash,2823
T00913,C7717,Female,36,Kolkata,Sports,1,339,2023-12-12,Cash,339
T00914,C3529,Female,19,Ahmedabad,Beauty,5,1935,2023-08-06,Cash,9675
T00915,C2225,Male,51,Jaipur,Furniture,3,491,2023-11-02,Cash,1473
T00916,C8692,Male,70,Chennai,Books,4,185,2023-07-21,UPI,740
T00917,C5342,Other,67,Kolkata,Groceries,2,1236,2023-10-01,Cash,2472
T00918,C6546,Male,41,Bengaluru,Furniture,3,961,2023-02-06,Card,2883
T00919,C7512,Male,50,Delhi,Furniture,2,2744,2023-06-27,Wallet,5488
T00920,C2315,Female,69,Jaipur,Books,3,3669,2023-09-08,UPI,11007
T00921,C6383,Male,50,Bengaluru,Beauty,4,1954,2023-12-09,Cash,7816
T00922,C9742,Female,46,Hyderabad,Fashion,1,1494,2023-10-28,Cash,1494
T00923,C7226,Male,49,Mumbai,Groceries,3,821,2023-01-14,Cash,2463
T00924,C6188,Other,20,Ahmedabad,Fashion,1,1665,2023-04-24,Card,1665
T00925,C8994,Female,36,Pune,Beauty,5,3121,2023-11-08,Card,15605
T00926,C9864,Male,59,Jaipur,Sports,5,4503,2023-04-02,Cash,22515
T00927,C1588,Female,30,Delhi,Books,4,140,2023-05-01,Card,560
T00928,C2121,Other,38,Mumbai,Groceries,4,530,2023-07-08,Cash,2120
T00929,C4846,Other,50,Chennai,Books,5,2227,2023-07-05,Cash,11135
T00930,C5708,Female,23,Mumbai,Groceries,2,452,2023-06-24,Cash,904
T00931,C4727,Other,24,Lucknow,Fashion,5,1007,2023-09-14,Wallet,5035
T00932,C2480,Other,28,Delhi,Electronics,5,493,2023-01-01,Card,2465
T00933,C8110,Male,67,Kolkata,Furniture,1,2592,2023-11-09,Card,2592
T00934,C2612,Other,52,Ahmedabad,Groceries,2,714,2023-11-03,Cash,1428
T00935,C2646,Male,52,Mumbai,Fashion,1,2260,2023-07-23,Cash,2260
T00936,C8269,Female,18,Delhi,Furniture,5,2797,2023-02-09,Wallet,13985
T00937,C3725,Other,58,Jaipur,Furniture,1,3209,2023-11-27,UPI,3209
T00938,C5906,Female,22,Chennai,Books,3,2311,2023-04-28,Card,6933
T00939,C1474,Other,31,Mumbai,Sports,2,1495,2023-03-12,Wallet,2990
T00940,C1753,Male,60,Lucknow,Fashion,4,1228,2023-09-13,Card,4912
T00941,C6314,Other,58,Chennai,Electronics,2,4879,2023-04-07,Wallet,9758
T00942,C1919,Female,67,Hyderabad,Electronics,5,3874,2023-01-23,Card,19370
T00943,C5806,Other,31,Kolkata,Sports,1,1082,2023-04-19,Wallet,1082
T00944,C6873,Male,61,Hyderabad,Beauty,1,1134,2023-06-04,UPI,1134
T00945,C7141,Female,45,Hyderabad,Sports,2,2715,2023-08-11,Cash,5430
T00946,C8056,Male,24,Chennai,Beauty,3,1312,2023-02-17,Wallet,3936
T00947,C3385,Other,31,Chennai,Fashion,4,4885,2023-06-23,Card,19540
T00948,C5000,Other,52,Jaipur,Electronics,3,3485,2023-07-16,Cash,10455
T00949,C9702,Male,62,Kolkata,Furniture,2,3760,2023-12-01,Cash,7520
T00950,C7751,Female,65,Ahmedabad,Fashion,2,1102,2023-04-03,Card,2204
T00951,C3950,Male,67,Delhi,Groceries,4,4374,2023-08-06,Card,17496
T00952,C3785,Female,45,Chennai,Beauty,2,4422,2023-03-19,UPI,8844
T00953,C3868,Female,59,Bengaluru,Books,1,2070,2023-05-26,Card,2070
T00954,C2293,Female,70,Bengaluru,Fashion,2,4834,2023-06-09,Card,9668
T00955,C7267,Male,22,Chennai,Electronics,5,4015,2023-07-18,Cash,20075
T00956,C4945,Female,65,Delhi,Furniture,4,4114,2023-12-12,Cash,16456
T00957,C9153,Male,61,Mumbai,Sports,3,2398,2023-09-04,Card,7194
T00958,C3344,Male,27,Lucknow,Furniture,2,2737,2023-01-18,Card,5474
T00959,C4804,Male,19,Jaipur,Sports,3,4054,2023-05-14,UPI,12162
T00960,C8555,Other,47,Jaipur,Groceries,3,1950,2023-08-04,Card,5850
T00961,C5161,Other,63,Delhi,Fashion,1,852,2023-04-02,Card,852
T00962,C8529,Other,39,Hyderabad,Electronics,5,2261,2023-03-25,Wallet,11305
T00963,C5183,Female,20,Jaipur,Groceries,4,2526,2023-07-23,UPI,10104
T00964,C1153,Other,23,Kolkata,Fashion,3,778,2023-12-16,Wallet,2334
T00965,C8622,Other,22,Jaipur,Sports,1,2991,2023-09-22,UPI,2991
T00966,C5712,Other,21,Kolkata,Electronics,2,4675,2023-02-24,Card,9350
T00967,C9955,Female,29,Chennai,Electronics,3,2085,2023-08-27,Wallet,6255
T00968,C3588,Male,68,Bengaluru,Beauty,3,1786,2023-02-12,UPI,5358
T00969,C2210,Other,34,Chennai,Sports,2,739,2023-06-27,UPI,1478
T00970,C8237,Male,53,Lucknow,Furniture,2,715,2023-12-18,Card,1430
T00971,C6661,Male,22,Hyderabad,Books,5,4151,2023-02-21,Cash,20755
T00972,C5901,Male,54,Bengaluru,Furniture,1,593,2023-12-02,UPI,593
T00973,C7951,Male,70,Delhi,Books,2,1840,2023-07-27,UPI,3680
T00974,C5097,Other,32,Chennai,Beauty,2,207,2023-01-07,Card,414
T00975,C8484,Female,34,Lucknow,Furniture,5,1870,2023-03-24,Cash,9350
T00976,C5949,Other,44,Kolkata,Electronics,4,3935,2023-06-13,Cash,15740
T00977,C4263,Female,42,Jaipur,Fashion,5,3254,2023-03-07,Cash,16270
T00978,C7302,Other,46,Ahmedabad,Beauty,3,1639,2023-10-22,Wallet,4917
T00979,C8916,Other,58,Mumbai,Fashion,2,4094,2023-09-17,UPI,8188
T00980,C2747,Male,43,Bengaluru,Fashion,4,956,2023-07-16,Cash,3824
T00981,C4886,Female,45,Mumbai,Books,1,2888,2023-12-18,Wallet,2888
T00982,C7248,Other,38,Ahmedabad,Books,1,1809,2023-08-21,Cash,1809
T00983,C6881,Female,19,Mumbai,Books,4,4937,2023-01-06,Wallet,19748
T00984,C5847,Female,42,Delhi,Groceries,1,4422,2023-09-06,Cash,4422
T00985,C5837,Other,61,Pune,Groceries,2,4310,2023-12-01,Cash,8620
T00986,C1359,Female,25,Mumbai,Beauty,1,2667,2023-12-10,UPI,2667
